TEXT	LABEL
"An emissions reduction target is science based if it is in scale of reduction required to keep global warming below 2°C. That requires at least an annual reduction of CO2 emissions of 1,23%. To stay well bellow 2°C an annual linear reduction of 2.5% is required. With a target that aims for 10% reduction with a base year of 2018 and a target year of 2020 our target would be considered as a science based target."	Positive
"The target is AlpsAlpine Co., Ltd., all of the consolidated production bases, and some non-production bases.At present, greenhouse gas emissions are also increasing due to the expansion of production."	Positive
"The Company does not target absolute level of emissions , the target is - ensuring GHG emissions intensity at the level not exceeding 0.03 tons of CO2-equivalent per carat of manufactured products annually by 2025. Targeted reduction from base year and the level of emissions in target year presume the same level of rough diamond that the Company produced in based year (2020 - 30,0 m ct)."	Positive
"Alstom commits to reduce absolute scope 1 and 2 GHG emissions 25% by 2025 from a 2019 base year.2019 data, all scopes: 1240982019 data, scope 1: 580972019 emissions, scope 2: 66001 (market/-based)These data cover 78% of Alstom activities as of 2019."	Positive
"This target is part of our recently approved science-based targets:""alstria office REIT-AG's target submission for scope 1 and 3 emissions is a reduction of absolute emissions 30% by 2030 from a 2018 base year. The scope 1 portion of the target meets the minimum ambition for well-below 2°C pathway defined by the absolute contraction approach and is therefore considered well-below 2°C aligned. The scope 3 portion meets the minimum ambition for a 2°C pathway under the same method and is therefore considered ambitious. alstria office REIT-AG also submitted a renewable energy procurement target to continue active sourcing of 100%renewable electricity through 2030, which corresponds to alstria's Scope 2 emissions and is in line with a 1.5°C trajectory.""The Scope 1 target covers emissions from our company's vehicle fleet, which is planned to be electrified."	Positive
"This target is part of our recently approved science-based targets:""alstria office REIT-AG's target submission for scope 1 and 3 emissions is a reduction of absolute emissions 30% by 2030 from a 2018 base year. The scope 1 portion of the target meets the minimum ambition for a well-below 2°C pathway defined by the absolute contraction approach and is therefore considered well-below 2°C aligned. The scope 3 portion meets the minimum ambition for a 2°C pathway under the same method and is therefore considered ambitious. alstria office REIT-AG also submitted a renewable energy procurement target to continue active sourcing of 100% renewable electricity through 2030, which corresponds to alstria's Scope 2 emissions and is in line with a 1.5°C trajectory.""The Scope 3 target covers emissions from our downstream leased assets, which account for 99.5% of our total Scope 3 GHG emissions in the base year 2018. The reported emissions provided above for the base year 2018 and reporting year 2020  are extrapolated to cover all downstream leased assets. This was particularly suggested to us during the setting of the science-based targets to increase the level of ambition. However, alstria will continue to report on the following years on the emissions as received by our tenants in the form of energy invoices (around 55% portfolio coverage) and not extrapolate the Scope 3 emissions in its traditional sustainability reporting. Yet, we will continue, to report on the development of our science-based targets annually and only, in this case, we will project the Scope 3 emissions to cover 100% of our portfolio."	Positive
Investments ongoing in energy efficiency in Poland and China. Searching for opportunities for renewable energy sources	Positive
"This is an absolute target for Alten since 2018: -for 72% of its scope 1 and scope 2 (CSR perimeter), Alten commits to reduce its emissions by 16% by 2025 for the same perimeter (same entities and same activities in these entities) , compared tol 2018 baseline.  To achieve our target, we are implementing ambitious initiatives, which include:- amplify in our deployment of renewable energy in the group, starting with 17 entities in the following countries: France, Belgium, Netherlands, Italy, Spain, Sweden, Germany, Finland, Portugal, Maroc, India ,UK, USA. The progresses are followed every year thanks to CSR reporting - improve our vehicule fleet in 8 countries France, Belgium, Sweden, Netherlands, Italy, Spain, Germany, Switzerland- favor eco buildings, as we did when chosing the Edouard Vaillant and Vitrolles officeIn 2020, because of COVID-19 crisis, professional travel by car have been reduced dramatically, as well as energy consumption in buildings -because of compulsory home office. Then our emissions linked to energy consumption and vehicule fleet have decreased. This has lead ALTEN to meet its target in advance. However 2020 situation is not representative of normal business."	Positive
"This is an absolute long-term objective for Alten, which takes 2018 as the reference year:-for 72% of its perimeters 1 and 2 (CSR perimeter), Alten undertakes to reduce its emissions by 36% by 2035 for the same perimeter (same entities and same activities in these entities), compared to 2018.To achieve our goal, we are implementing ambitious initiatives, including:- amplify our deployment of renewable energies in the group, starting with 17 entities in the following countries: France, Belgium, Netherlands, Italy, Spain, Sweden, Germany, Finland, Portugal, Morocco, India, United Kingdom, USA. Progress is monitored each year thanks to CSR reporting- improve our fleet of vehicles in 8 countries France, Belgium, Sweden, Netherlands, Italy, Spain, Germany, Switzerland- the end of diesel before 2025 in our fleet, which is 90% hybrid and electric vehicle- favor eco-buildings, as we did when choosing Edouard Vaillant and Vitrolles new officesIn 2020, because of COVID-19 crisis, professional travel by car have been reduced dramatically, as well as energy consumption in buildings -because of compulsory home office. Then our emissions linked to energy consumption and vehicule fleet have decreased"	Positive
"We assume our 2018 purchases have been over estimated.Data collection has been made more precise in 2020. As the target is reached, we decide to close this targetHowever, ALTEN as implemented several actions in order to decrease its scope 3 emissions:With the signing of the Climate Engineering Charter at the end of 2019, ALTEN strengthened its commitment to promotingsustainable development, integrated at the heart of its strategy of development.The 2019-2022 purchasing policy and program ALTEN's Purchasing policy is carried out by the Purchasing Department Group. It is built around the following 5 axes of work:1. the business line, aimed at sharing and supporting the parties internal stakeholders in the formalization, application and monitoring of procurement process and best practices;2. the economic axis to guarantee the purchasing performance of the business;3. the quality and performance axis which measures and monitors performance its suppliers, partners and subcontractors;4. the business relationship axis, dedicated to integrity and sustainability supplier relationships while stimulating innovation and competition;5. the risk axis, relating to the control of risks whatever their nature: financial, societal, SSI, confidentiality, CSR, legal,ALTEN image, regulations and certifications.The Purchasing Department oversees the deployment of the program 2019-2022 purchases in synergy with the other Departments of the business. This program aims to continue to provide:l defining a specific steering strategy for the subjects priority;continuous improvement of the purchasing function across the Group.Since 2018 but also in 2019, several structuring projects were conducted for:-Update of the CSR evaluation of suppliersTransformation of management Information system for employee travel;.In 2019, the 1st Supplier Committee took place, bringing together 17 suppliers to make them aware of this approach and tohelp grow on this subject.In 2020, we revised our CSR questionnaire by intensifying the dialogue on climate with our suppliers"	Positive
"The scope of application is the same as 2018.For 9 years, ALTEN has been encouraging its employees to use the solutionset up to organize audio and web conferences from their computer in a secure and interactive way. Thanks to that application, organizing meetings with employees at distance avoids their travels. This solution is deployed today for employees from eight countries: France, Belgium, Germany, Italy, Sweden, Spain, Romania and India.Professional travel for Group employees in France are framed by a travel policy which is also intended more responsible. This document reminds employees that alternatives to travel, such as conferences telephone and videoconferencing are preferred. Very rules specific in terms of transport are described and frame the conditions under which these movements can be carried out: train compulsory for all journeys of less than two hours and half; domestic and medium-haul flights in economy class; privileged use of ''ecological” taxis; etc.. In 2020, because of COVID19, plane and train professional travels have dramatically decreased. However, this situation is not representative of normal business. Although our target has been reached in 2020, the target is not closed as our CO2 emissions linked to plane and train we increase in 2021 compared to 2020"	Positive
"This is an absolute short-term objective for Alten, which takes 2018 as the reference year. For 9 years, ALTEN has been encouraging its employees to use the solutionset up to organize audio and web conferences from their computer in a secure and interactive way. Thanks to that application, organizing meetings with employees at distance avoids their travels. This solution is deployed today for employees from eight countries: France, Belgium, Germany, Italy, Sweden, Spain, Romania and India.Professional travel for Group employees in France are framed by a travel policy which is also intended more responsible. This document reminds employees that alternatives to travel, such as conferences telephone and videoconferencing are preferred. Very rules specific in terms of transport are described and frame the conditions under which these movements can be carried out: train compulsory for all journeys of less than two hours and half; domestic and medium-haul flights in economy class; privileged use of ''ecological” taxis; etc.. In 2020, because of COVID19, plane and train professional travels have dramatically decreased. However, this situation is not representative of normal business. Although our target has been reached in 2020, the target is not closed as our CO2 emissions linked to plane and train we increase in 2021 compared to 2020"	Positive
This target is company-wide; set at the Altria-level and includes all subsidiaries. This target was officially validated by the Science Based Targets initiative as consistent with reductions required to keep warming to 1.5°C.	Positive
This target is company-wide and includes all relevant Scope 3 categories and was officially validated by the Science Based Targets initiative.	Positive
"This target covers all Amadeus' Scope 1 and 2 emissions worldwide. Amadeus has established objectives to reduce our greenhouse gas emissions and become a carbon-neutral growth company.  In 2016 we set a company-wide carbon-neutral growth policy, with 2015 as the baseline year. To make this target more ambitious, our baseline year emissions are net of carbon offsets. Our gross emissions in 2015 without discounting carbon offset were 34,171 tons of CO2  - of which 2,364 tons CO2e were offset, and as already mentioned these are excluded from the base year resulting in 31,807 for our target.We have adapted this objective to make it compatible with our ambition to reduce our emissions to zero by 2050, in line with the objectives of the Paris Agreement. Accordingly, the objective for 2020 is calculated based on the linear rate of emissions reductions needed from the baseline year to achieve full carbon neutrality by 2050.Since we set the target in 2016, we have implemented measures to reduce emissions. We worked with the UNFCCC (United Nations Framework Convention on Climate Change) to offset the emissions that we could not avoid, to reach our target. We invested in Clean Development Mechanism projects in India and offset more than 32,000 tons of CO2, with Certified Emissions Reductions from these projects.In 2019 we took a significant step forward by moving the Data Center to 100% renewable energy. This was achieved through the purchase of Guarantees of Origin of renewable energy. In 2020, with the use of Guarantees of Origin we have reduced our CO2 emissions company-wide (Scope 2) by 70.5% and delivered net emissions reductions of 32,775 tons of Scope 2 emissions compared to the reported in 2018.  With this more ambitious strategy, direct reductions were achieved and we did not need to use offsetting credits."	Positive
"In 2017 we signed the UN Climate Neutral Pledge. In line with the Paris Agreement on climate change, and by signing the pledge, we commit to become climate neutral by 2050. As 2050 is a very long-term goal, we intend to achieve our target to become carbon neutral by 2030. Based on our objective of zero emissions by 2050,  and taking a linear approach, we have calculated that this long-term target needs a yearly reduction of 2.86% since the baseline year. Accordingly, in 2020 the targeted reduction from baseline year would be 14%, a percentage that we have significantly exceeded as hereby reported (52.63% of target achieved). Calculation of the yearly reduction:-Years to achieve the zero emissions 2050 – 2015 = 35-Percentage of emissions to reduce each year: 100/35 = 2.86%-Objective for 2020: (2020-2015) x 2.86% = 14%This target covers all Amadeus' Scope 1 and 2 emissions worldwide. In 2020 we have achieved a reduction of 52.63% CO2e in our combined Scope 1 & 2 from our baseline year thanks to energy efficiency measures and the implementation of 100% renewable energy at the Data Center through Guarantees of Origin (GOs) of renewable energy. Although this reduction is consistent with the continuous decrease of CO2e that we have been reporting last years, we are aware that it has been particularly remarkable in 2020 due to the partial or total closing of our offices as a consequence of the COVID-19 pandemic.More detailed information on our performance regarding emissions can be found at:http://www.amadeus.com/documents/corporate/corporate_responsibility/amadeus-operations-environmental-performance.pdf"	Positive
"In 2018, Ambipar carried out a technical, environmental, and economic feasibility study for capturing and using biogas generated at the Aracruz CTR (the organization's main source of emissions) for energy production.Although the study demonstrated the ''unfeasibility of the project to use biogas” for energy production, the organization decided to implement capturing and flaring without energy production. Considering the production of 25m³ CH4/t of waste; that 85% of the  biogas issued will be recovered and flaring efficiency standards are around 90%, by 2030 we expect it will be possible to reduce burning by about 76.5% of the methane generated at the Aracruz CTR. This flaring percentage will be revised due to another feasibility study that will be prepared for this flaring process."	Positive
"The financial year in Ambu goes from October to September.  The year the target was set as well as the base year is our financial year 2018/19. The target year is the financial year 2024/25.The target is company-wide covering the sites we are currently reporting on which is the three manufacturing sites in China, Malaysia and USA as well as the head quarters in Denmark. Sales offices and warehouse are not included in the current reporting."	Positive
"In 2018, Amdocs committed to the Science Based Target initiative and in August 2020 we have obtained approval of our targets comprising all scopes.We have set the following targets in line with the level of de-carbonization required to keep global temperature increase of 1.5º and well below 2 degrees Celsius: - Amdocs Ltd. commits to reduce absolute scope 1 and 2 GHG emissions 21% by 2024 from a 2019 base year (1.5°C aligned).- Amdocs Ltd. commits to reduce absolute scope 3 GHG emissions 13% by 2024 from a 2019 base year (well-below 2°C aligned)."	Positive
"In 2018, Amdocs committed to the Science Based Target initiative and in August 2020 we have obtained approval of our targets comprising all scopes.We have set the following targets in line with the level of de-carbonization required to keep global temperature increase of 1.5º and well below 2 degrees Celsius: - Amdocs Ltd. commits to reduce absolute scope 1 and 2 GHG emissions 21% by 2024 from a 2019 base year (1.5°C aligned).- Amdocs Ltd. commits to reduce absolute scope 3 GHG emissions 13% by 2024 from a 2019 base year (well-below 2°C aligned).For business travels and employee commuting activities, we decided to set emission reduction targets on an Absolute contraction approach and climate scenario aligned with a well-below 2 degree temperature goal (WB2C) for a 5 year target, therefore 12.5% reduction. We have used the SBT tool and SDA methodology to meet SBT criteria. Amdocs main scope 3 emissions are business travels (68.8% of scope 3 emissions and 43.8% of total GHG emissions), fuel and energy related activities (15.5% of scope 3 emissions and 9.9% of total emissions) and employee commuting - employees leased cars for commuting and personal use (6.1% of scope 3 emissions and 9.6% of total emissions). All previous activities sum a total of 93.8% of scope 3 emissions and 59.8% of Amdocs total GHG emissions for Amdocs fiscal year 2019.For energy related activities, we decided to set emission reduction targets aligned with scope 2 target (since the reduction is related and will happen in parallel), on an Absolute contraction approach in line with a 1.5 degree scenario (1.5C), for a 5 year target, therefore 21% reduction. We have used the SBT tool and SDA methodology to meet SBT criteria.The overall emissions reduction target for scope 3 sums 13039 tCO2e by 2024. This represents 13% reduction of scope 3 absolute contraction, therefore scope 3 target."	Positive
"In 2018, Amdocs committed to the Science Based Target initiative and in August 2020 we have obtained approval of our targets comprising all scopes.We have set the following targets in line with the level of de-carbonization required to keep global temperature increase of 1.5º and well below 2 degrees Celsius: - Amdocs Ltd. commits to reduce absolute scope 1 and 2 GHG emissions 21% by 2024 from a 2019 base year (1.5°C aligned).- Amdocs Ltd. commits to reduce absolute scope 3 GHG emissions 13% by 2024 from a 2019 base year (well-below 2°C aligned).For energy related activities, we decided to set emission reduction targets aligned with scope 2 target (since the reduction is related and will happen in parallel), on an Absolute contraction approach in line with a 1.5 degree scenario (1.5C), for a 5 year target, therefore 21% reduction. We have used the SBT tool and SDA methodology to meet SBT criteria.Amdocs main scope 3 emissions are business travels (68.8% of scope 3 emissions and 43.8% of total GHG emissions), fuel and energy related activities (15.5% of scope 3 emissions and 9.9% of total emissions) and employee commuting - employees leased cars for commuting and personal use (6.1% of scope 3 emissions and 9.6% of total emissions). All previous activities sum a total of 93.8% of scope 3 emissions and 59.8% of Amdocs total GHG emissions for Amdocs fiscal year 2019.For business travels and employee commuting activities, we decided to set emission reduction targets on an Absolute contraction approach and climate scenario aligned with a well-below 2 degree temperature goal (WB2C) for a 5 year target, therefore 12.5% reduction. We have used the SBT tool and SDA methodology to meet SBT criteria.The overall emissions reduction target for scope 3 sums 13039 tCO2e by 2024. This represents 13% reduction of scope 3 absolute contraction, therefore scope 3 target."	Positive
"Amer Sports Apparel brands, Arc'teryx, Salomon and Peak Performance are committed to Fashion Industry Charter for Climate Action, and the Group together with its categories intent to create and publish a low-carbon transition plan in two years with climate change strategy and targets.  Arc'teryx has also set a brand-level Science-Based Target aligned with 1.5 degree ambition:  To reduce absolute scope 1 + 2 GHG emissions by 65% by 2030 from 2018 base year ; To reduce scope 3 GHG emissions per unit of value add by 65% by 2030 from 2018 base year ''We have committed through the Fashion Industry Charter for Climate Action to: ? achieve a 30 per cent aggregate GHG emission reductions in scope 1, 2 and 3 of theGreenhouse Gas Protocol Corporate Standard by 2030, against a baseline of no earlier than 2015”. This should be understood as an absolute reduction target althoughactual targets can be expressed in relative terms if they are aligned with the 30% absolute requirement. It is recommended to use this wording in section C4.1 of the CDPquestionnaire.? ""..to prioritize materials with low-climate impact without affecting negatively other sustainability aspects” . Low-climate should be understood as covering all GHG emissions beyond CO2. It is recommended to use this wording in section C4.2 or C4.3 of the CDP questionnaire.? ''..to continuously pursue energy efficiency measures and renewable energy in our value chain”. It is recommended to use this wording in section C4.2, C4.3 or C12.1 of the CDPquestionnaire.? ''..to as soon as possible and latest by 2025, commit to not installing new coal-fired boilers or other sources of coal-fired heat and power generation, on sites within Tier one andTier two”. It is recommended to use this wording in section C4.2, C4.3 or C12.1 of the CDP questionnaire.? '' ..to support global transition to low-carbon transport by giving preference to low-carbon logistics”. It is recommended to use this wording in section C4.2 or C4.3 of the CDP questionnaire.? ''.. to partner with the finance community and policymakers to catalyze scalable solutions for a low-carbon economy throughout the sector”. It is recommended to use thiswording in section C4.2, C4.3 or C12.3 of the CDP questionnaire."	Positive
"Ameren Missouri Energy Efficiency Electric Programs (01/01/2020-12/31/2020).   2020 Savings Target: 289 GWh  (approximately 224,690  metric tons of CO2, assuming CO2 emission factor of 0.72 metric ton/MWh and adjusting for line losses)2020 Savings Actual: 356 GWh  (approximately 276,940 metric tons of CO2, assuming CO2 emission factor of 0.72 metric ton/MWh and adjusting for line losses)Exceeded 2020 savings target by 23%.Targeted reduction is <1% of Scope 1 emissions."	Positive
"Ameren Illinois Energy Efficiency Electric Programs (Planning Year: 01/01/2020-12/31/2020)2020 Savings Target:  370 GWh (approximately 287,700 metric tons of CO2, assuming CO2 emission factor of 0.72 metric ton/MWh and adjusting for line losses).  2020 Savings Actual: 442 GWh (approximately 343,400 metric tons of CO2, assuming CO2 emission factor of 0.72 metric ton/MWh and adjusting for line losses)Exceeded 2020 savings target by approximately 19%.Targeted reduction is <1% of Scope 1 emissions."	Positive
"Ameren Illinois Energy Efficiency Natural Gas Programs (Planning Year:  1/1/2020 – 12/31/2020)2020 Savings Target:  3,074,613  therms (approximately 16,322  metric tons of CO2)2020 Savings Actual: 4,296,545  therms (approximately 22,800  metric tons of CO2)Completed 2020 savings target by approximately 140%.Targeted reduction is <1% of Scope 1 emissions."	Positive
"More than 99% of Ameren's direct GHG emissions occur as a result of operations of Ameren Missouri's fossil-fueled energy centers. In 2020, we announced a comprehensive plan that significantly reduces carbon emissions while ensuring that we can deliver safe, reliable and affordable energy to our customers. In particular, the plan includes a company-wide goal to achieve net-zero carbon emissions by 2050, including aggressive interim goals to reduce carbon emissions below 2005 levels by 50% by 2030 and 85% by 2040, accelerating coal-fired energy center retirements, significantly increasing renewable energy investments and extending the life of our Callaway nuclear energy center.The 2005 base year reported is CO2 not CO2e.% target achieved:  31% [% Difference:  2005 to 3-YR Average (2018-2020) Ameren Corporation CO2 Emissions] The target is underway"	Positive
"More than 99% of Ameren's direct GHG emissions occur as a result of operations of Ameren Missouri's fossil-fueled energy centers. In 2020, we announced a comprehensive plan that significantly reduces carbon emissions while ensuring that we can deliver safe, reliable and affordable energy to our customers. In particular, the plan includes a company-wide goal to achieve net-zero carbon emissions by 2050, including aggressive interim goals to reduce carbon emissions below 2005 levels by 50% by 2030 and 85% by 2040, accelerating coal-fired energy center retirements, significantly increasing renewable energy investments and extending the life of our Callaway nuclear energy center.The 2005 base year reported is CO2 not CO2e.% target achieved:  31% [% Difference:  2005 to 3-YR Average (2018-2020) Ameren Corporation CO2 Emissions] The target is underway."	Positive
"More than 99% of Ameren's direct GHG emissions occur as a result of operations of Ameren Missouri's fossil-fueled energy centers. In 2020, we announced a comprehensive plan that significantly reduces carbon emissions while ensuring that we can deliver safe, reliable and affordable energy to our customers. In particular, the plan includes a company-wide goal to achieve net-zero carbon emissions by 2050, including aggressive interim goals to reduce carbon emissions below 2005 levels by 50% by 2030 and 85% by 2040, accelerating coal-fired energy center retirements, significantly increasing renewable energy investments and extending the life of our Callaway nuclear energy center.The 2005 base year reported is CO2 not CO2e.% target achieved:  31% [% Difference:  2005 to 3-YR Average (2018-2020) Ameren Corporation CO2 Emissions] The target is underway."	Positive
"American set a 5-year target in 2020 to achieve a 1.25% reduction in Scope 1 emissions through reducing fuel consumption by at least 50 million gallons from existing company-wide aircraft using a 2019 baseline. Emissions from aircraft that enter the fleet after January 1, 2019 or are retired prior to the target deadline are excluded from this target."	Positive
Se fijan metas  con base en las recomendaciones de SEMARNAT   y procesos de producción	Positive
"To calculate these targets, we relied on SBTi's guidance and tools, and reviewed the IPCC's 1.5 degree special report, to determine the appropriate level of ambition. With annual ambition of 3.3% (2030 target) and 2.7% (2040 target), both targets are aligned with 1.5 degree scenario, and adhere to criteria C19 of SBTi's April 2019 guidance (V4)."	Positive
"To calculate these targets, we relied on SBTi's guidance and tools, and reviewed the IPCC's 1.5 degree special report, to determine the appropriate level of ambition. With annual ambition of 3.3% (2030 target) and 2.7% (2040 target), both targets are aligned with 1.5 degree scenario, and adhere to criteria C19 of SBTi's April 2019 guidance (V4)."	Positive
"To calculate these targets, we relied on SBTi's guidance and tools, and reviewed the IPCC's 1.5 degree special report, to determine the appropriate level of ambition. With annual ambition of 3.3% (2030 target) and 2.7% (2040 target), both targets are aligned with 1.5 degree scenario, and adhere to criteria C19 of SBTi's April 2019 guidance (V4)."	Positive
"AEO joined the United Nations Framework Convention on Climate Change's (UNFCCC) Fashion Industry Charter for Climate Action in 2019, adopting their overarching goal of achieving 30% reduction across all scopes by 2030."	Positive
"AEO joined RE100 in 2019, committing to achieving carbon neutrality across all of our owned and operated facilities (offices, stores, distribution centers) and employee business travel by 2030. This includes sourcing 100% renewable electricity."	Positive
"In mid-2017, in response to ongoing engagement on these issues with various stakeholders, AEP began to develop new intermediate and long-term carbon reduction goals. In 2020, we undertook a year-long Climate Impact Analysis effort to analyse the risks to our company from climate change, as well as potential business opportunities it might create. The report reflects our commitment to working toward 100% clean energy while also addressing the physical risks to infrastructure and people from a changing climate and the socio-economic effects that coal-fueled power plant closures have on the workforce as well as local and regional economies. We reviewed our carbon emission reduction goals as part of this process and have accelerated them to achieve an 80% reduction by 2030 and net-zero emissions by 2050 (from a 2000 baseline).We have long believed that our clean energy transformation strategy is aligned with the Paris Agreement. The climate scenario analysis we undertook demonstrates that our strategy is on course with achieving the goals of the Paris Agreement. And, it reminds us that the transition must build resilience into the system to handle extremes. It also shows us that there are still many uncertainties about technology, resources and the pace and cost of the transition. Our path forward will evolve, and, as it does, we will continue to engage our stakeholders."	Positive
"We are committed to achieve carbon neutrality for our operations Scope 1 and 2 (market-based) and  Scope 3 (business travel and employee business travel, including third-party air, rail and rental cars) by 2025. Operations include all our managed facilities, field sites and data centers. To help us achieve this GHG goal, we are implementing energy efficiency projects and procuring renewable energy at our facilities. We also have an operational goal to reduce energy use by 35% across our global managed portfolio from 2011 to 2025. For unavoidable emissions we invest in certified carbon offsets to achieve the carbon neutrality commitment."	Positive
"We are committing to maintaining carbon neutrality for our operations Scope 1 and 2 (market-based) and Scope 3 (business travel) (employee business travel, including third-party air, rail and rental cars) through at least 2035. Operations include all our managed facilities, field sites and data centers. To help us achieve this GHG goal, we are implementing energy efficiency projects and procuring renewable energy at our facilities. We also have an operational goal to reduce energy use by 35% across our global managed portfolio from 2011 to 2025. For unavoidable emissions we invest in certified carbon offsets to achieve the carbon neutrality commitment."	Positive
"In 2020, AmFam committed to achieving carbon neutrality by 2030 for our scope 1, scope 2 (market-based) and scope 3 upstream emissions. The upstream scope 3 emissions covered by this commitment include Purchased goods and services (from paper and cloud services only), Fuel and energy-related activities (not included in Scopes 1 or 2), Waste generated in operations, and Business Travel. To reach this goal, we are continuing to reduce greenhouse gas emissions through implementing energy efficiency projects, increasing on-site renewable energy production and renewable energy purchases, transitioning to a high-efficiency vehicle fleet, and diverting waste from the landfill. As part of this carbon neutrality commitment, we plan to reduce our emissions 50% by 2025. For unavoidable emissions, we are committed to purchasing carbon offsets where we operate. We consider this target science-based because it aligns with an over 4.2% annual linear reduction rate over the target period, which is consistent with the 1.5°C aligned target ambition."	Positive
"In 2020, AmFam committed to achieving carbon neutrality by 2030 for our scope 1, scope 2 (market-based) and scope 3 upstream emissions. The upstream scope 3 emissions covered by this commitment include Purchased goods and services (from paper and cloud services only), Fuel and energy-related activities (not included in Scopes 1 or 2), Waste generated in operations, and Business Travel. To reach this goal, we are continuing to reduce greenhouse gas emissions through implementing energy efficiency projects, increasing on-site renewable energy production and renewable energy purchases, transitioning to a high-efficiency vehicle fleet, and diverting waste from the landfill. As part of this carbon neutrality commitment, we plan to reduce our emissions 70% by 2030. For unavoidable emissions, we are committed to purchasing carbon offsets where we operate. We consider this target science-based because it aligns with an over 4.2% annual linear reduction rate over the target period, which is consistent with the 1.5°C aligned target ambition."	Positive
"AIG is a supporter of the UK Carbon Reduction Commitment (CRC) in the UK, and has committed to reducing the Carbon emissions associated with its UK business operations by 20% by the year 2020.  AIG's UK operations have exceeded the target commitment, reducing overall Scope 1 and Scope 2 emissions by 69%, more than three times the target. The CRC expired in 2020, so there won't be future reporting."	Positive
"Nearly all of our carbon footprint is attributed to generating power as a service for tenants in markets with non-existent or unreliable electric grids. Though we cannot control the energy demand from tenant equipment, we are working to reduce the associated scope 1 emissions by investing in efficiency improvements and renewable energy. Since 2017, we have invested approximately $160 million toward these efforts. We targeted these markets because they account for 99% of the total diesel purchased by American Tower, and a representative portion of the Company's scope 1 footprint. In 2020, we achieved an additional 8% reduction from 2019, reaching 53% of the 10-year goal. We intend to build on this momentum and are in the process of developing implementation plans to achieve greater GHG emission reductions that are aligned with the Paris Agreement and the Science-Based Targets initiative.Note that the baseline emissions figure has been revised to account for acquisitions in accordance with The Greenhouse Gas Protocol: A Corporate Accounting and Reporting Standard (Revised Edition)."	Positive
"American Water has committed to reducing our GHG emissions by 40% from our base year of 2007 by 2025. Our GHG emissions as of 2020 were 545,111 MT CO2e meaning we achieved approximately a 36% reduction from our base year, and are 90% of the way toward our goal."	Positive
"In 2018, we set a goal to have 2-3% of our US electricity from on-site renewable sources by FY20. Since 2018, we have completed two on-site solar arrays at our Phoenix and Sacramento locations. Due to unexpected delays as a result of the COVID-19 pandemic, we are reporting this target as revised. While both were completed in FY20, due to them coming online much later than planned, they generated approximately 1% of our U.S. electricity for the year. With both projects now online, we anticipate we will achieve this goal by the end of 2021 for on-site generation. Globally, more than 3% of our purchased electricity comes from renewable sources (on-site and purchases). Additionally, we saw a decrease in Scope 2 emissions overall as a result of efficiency projects implemented over the last several years, and as mentioned previously, a reduction due to the impact of COVID-19 on our operations."	Positive
"In the beginning of 2021, we announced the intent to acquire Alliance Healthcare, formerly a part of the Walgreens Boots Alliance family. The acquisition was finalized in June 2021.  With the announcement of a new acquisition that would significantly change our carbon footprint, we determined it would not make sense to submit a formal target to the Science Based Target initiative (SBTi) until the acquisition was finalized and we could include our Alliance Healthcare footprint in our target. We made the decision to set a short-term target for the AmerisourceBergen portfolio inclusive of Scope 1 and 2 emissions for the interim while we determine our new global footprint including Alliance Healthcare. This interim target, a 5% reduction by the end of FY2022, was developed in line with the SBTi's criteria and guidelines. We have formally committed to set a science-based target through SBTi and plan to submit within the next year. Note on Target Status: While we have achieved a significant reduction year on year beyond the goal target, this is in part due to the COVID-19 pandemic, which resulted in the temporary closure of many of our offices and facilities as well as a reduction in fuel use. While we have continued to advance our efficiency improvements at our distribution centers, we do anticipate our emissions to rise slightly as we ''return to normal” and our offices reopen."	Positive
"In 2020 we initiated our third multi-year environmental sustainability plan with the aspiration to achieve carbon neutrality by year end 2027.   Our carbon neutrality encompasses 100 percent of Amgen's Scope 1 and Scope 2 (market-based) emissions.  This includes emissions from our sales fleet; fugitive emissions from purchased and generated carbon dioxide and refrigerant losses; executive travel; and from energy usage in our operations.  For energy use in our operations, we track invoiced energy usage from 88 percent of our worldwide facility space, based on total square feet and calculate emissions from fuel and supplied electricity emission factors.  Energy and carbon data for the remaining 12 percent of facility space is estimated based on building energy intensity factors and country specific emission factors. This includes leased buildings where we have operational control over building infrastructure, including utilities."	Positive
"We track a variety of climate-related metrics across our operations and value chain. We believe our new goals demonstrate to our stakeholders that we are committed to reducing our environmental impact, while also reducing our exposure to a carbon price. Our commitment to carbon neutrality by 2030 involves a combination of approaches, including reducing our emissions, migrating energy procurement in favor of renewable and clean energy, and purchasing carbon offsets. By doing so, we are finding ways to reduce the potential effect of future carbon prices on our business. We will continue to measure and disclose our performance against our goals. There is also a plan to generate 100% renewable energy by 2030."	Positive
"AMP recognises that it has a corporate responsibility to seek to reduce its environmental footprint including greenhouse gas emissions. In 2013, AMP became carbon neutral for the first time. Since then, AMP has maintained its carbon neutral commitment in each subsequent year. Achieving greater performance in this area is the right thing to do as a responsible corporate citizen for our clients, people and community. AMP has targets to reduce scope 1 and 2 emissions by 42% by 2030 (compared to our 2019 base year). We have updated our base year to 2019 to account for the sale of AMP Life, which represents a structural change to our emissions inventory."	Positive
